beta	temperature	nsites	canonical_n	target_density	mu_grand_canonical	avg_n_grand_canonical	kappa_grand_canonical	kappa_canonical
1.000000	1.000000000000	613	307	0.500815660685	0.005458966716	307.000000000000	1.494164436400e-01	0.000000000000e+00
2.000000	0.500000000000	613	307	0.500815660685	0.004368492802	307.000000000000	1.867138980691e-01	0.000000000000e+00
3.000000	0.333333333333	613	307	0.500815660685	0.003941853945	307.000000000000	2.069221379326e-01	0.000000000000e+00
4.000000	0.250000000000	613	307	0.500815660685	0.003690187654	307.000000000000	2.210335201108e-01	0.000000000000e+00
5.000000	0.200000000000	613	307	0.500815660685	0.003518118839	307.000000000000	2.318435803308e-01	0.000000000000e+00
6.000000	0.166666666667	613	307	0.500815660685	0.003389871482	307.000000000000	2.406141406731e-01	0.000000000000e+00
7.000000	0.142857142857	613	307	0.500815660685	0.003287981455	307.000000000000	2.480695660802e-01	0.000000000000e+00
8.000000	0.125000000000	613	307	0.500815660685	0.003202432917	307.000000000000	2.546951936197e-01	0.000000000000e+00
9.000000	0.111111111111	613	307	0.500815660685	0.003126942770	307.000000000000	2.608423466128e-01	0.000000000000e+00
10.000000	0.100000000000	613	307	0.500815660685	0.003057446238	307.000000000000	2.667691502514e-01	0.000000000000e+00
11.000000	0.090909090909	613	307	0.500815660685	0.002991343671	307.000000000000	2.726613758260e-01	0.000000000000e+00
12.000000	0.083333333333	613	307	0.500815660685	0.002927044060	307.000000000000	2.786475747590e-01	0.000000000000e+00
13.000000	0.076923076923	613	307	0.500815660685	0.002863650162	307.000000000000	2.848120193325e-01	0.000000000000e+00
14.000000	0.071428571429	613	307	0.500815660685	0.002800729765	307.000000000000	2.912058294477e-01	0.000000000000e+00
15.000000	0.066666666667	613	307	0.500815660685	0.002738148936	307.000000000000	2.978561512805e-01	0.000000000000e+00
16.000000	0.062500000000	613	307	0.500815660685	0.002675952814	307.000000000000	3.047734005919e-01	0.000000000000e+00
17.000000	0.058823529412	613	307	0.500815660685	0.002614283037	307.000000000000	3.119567662984e-01	0.000000000000e+00
18.000000	0.055555555556	613	307	0.500815660685	0.002553322790	307.000000000000	3.193982608287e-01	0.000000000000e+00
19.000000	0.052631578947	613	307	0.500815660685	0.002493262080	307.000000000000	3.270856171329e-01	0.000000000000e+00
20.000000	0.050000000000	613	307	0.500815660685	0.002434277315	307.000000000000	3.350043034951e-01	0.000000000000e+00
21.000000	0.047619047619	613	307	0.500815660685	0.002376520626	307.000000000000	3.431388825638e-01	0.000000000000e+00
22.000000	0.045454545455	613	307	0.500815660685	0.002320115551	307.000000000000	3.514738946182e-01	0.000000000000e+00
23.000000	0.043478260870	613	307	0.500815660685	0.002265156657	307.000000000000	3.599944034910e-01	0.000000000000e+00
24.000000	0.041666666667	613	307	0.500815660685	0.002211711414	307.000000000000	3.686863089148e-01	0.000000000000e+00
25.000000	0.040000000000	613	307	0.500815660685	0.002159823210	307.000000000000	3.775365014329e-01	0.000000000000e+00
26.000000	0.038461538462	613	307	0.500815660685	0.002109514799	307.000000000000	3.865329146333e-01	0.000000000000e+00
27.000000	0.037037037037	613	307	0.500815660685	0.002060791749	307.000000000000	3.956645132884e-01	0.000000000000e+00
28.000000	0.035714285714	613	307	0.500815660685	0.002013645646	307.000000000000	4.049212439892e-01	0.000000000000e+00
29.000000	0.034482758621	613	307	0.500815660685	0.001968056959	307.000000000000	4.142939661232e-01	0.000000000000e+00
