site_index	x	y
1	0	-4
2	-2	-3
3	-1	-3
4	0	-3
5	1	-3
6	2	-3
7	-3	-2
8	-2	-2
9	-1	-2
10	0	-2
11	1	-2
12	2	-2
13	3	-2
14	-3	-1
15	-2	-1
16	-1	-1
17	0	-1
18	1	-1
19	2	-1
20	3	-1
21	-4	0
22	-3	0
23	-2	0
24	-1	0
25	0	0
26	1	0
27	2	0
28	3	0
29	4	0
30	-3	1
31	-2	1
32	-1	1
33	0	1
34	1	1
35	2	1
36	3	1
37	-3	2
38	-2	2
39	-1	2
40	0	2
41	1	2
42	2	2
43	3	2
44	-2	3
45	-1	3
46	0	3
47	1	3
48	2	3
49	0	4
