temperature	specific_heat_per_particle_grand_canonical	specific_heat_per_particle_canonical
1.000000000000	0.326139401655	0.323999995401
0.500000000000	0.595523763172	0.590155456712
0.333333333333	0.371727859465	0.364740543188
0.250000000000	0.257320998590	0.249547983886
0.200000000000	0.182406751467	0.175396981789
0.166666666667	0.132358081559	0.126805843943
0.142857142857	0.100344642325	0.096019125047
0.125000000000	0.080315626118	0.076734233782
0.111111111111	0.067491971503	0.064277696921
0.100000000000	0.058660922788	0.055611319307
0.090909090909	0.051913267414	0.048959437172
0.083333333333	0.046228145919	0.043376556667
0.076923076923	0.041118627279	0.038406375901
0.071428571429	0.036387775693	0.033855673532
0.066666666667	0.031979733941	0.029659306019
0.062500000000	0.027896560948	0.025805836453
0.058823529412	0.024155753636	0.022299766214
0.055555555556	0.020771069297	0.019144392817
0.052631578947	0.017745783605	0.016335576605
0.050000000000	0.015072037950	0.013860843150
0.047619047619	0.012732774127	0.011700779617
0.045454545455	0.010704440505	0.009831153658
0.043478260870	0.008959606974	0.008225004571
0.041666666667	0.007469140101	0.006854397100
0.040000000000	0.006203851378	0.005691752968
0.038461538462	0.005135652875	0.004710780816
0.037037037037	0.004238301637	0.003887067639
0.035714285714	0.003487823959	0.003198405086
0.034482758621	0.002862703343	0.002624919275
0.033333333333	0.002343902342	0.002149062411
0.032258064516	0.001914773733	0.001755512572
0.031250000000	0.001560903042	0.001431016965
0.030303030303	0.001269913150	0.001164204804
0.029411764706	0.001031252701	0.000945388125
0.028571428571	0.000835983125	0.000766363228
0.027777777778	0.000676573872	0.000620220805
0.027027027027	0.000546711675	0.000501169733
0.026315789474	0.000441126971	0.000404377107
0.025641025641	0.000355438711	0.000325825422
0.025000000000	0.000286017579	0.000262186844
0.024390243902	0.000229866807	0.000210713740
0.023809523810	0.000184519319	0.000169144245
0.023255813953	0.000147949687	0.000135621486
0.022727272727	0.000118499284	0.000108624924
0.022222222222	0.000094813057	0.000086912322
0.021739130435	0.000075786378	0.000069471061
0.021276595745	0.000060520608	0.000055477357
0.020833333333	0.000048286076	0.000044262315
0.020408163265	0.000038491363	0.000035283796
0.020000000000	0.000030657920	0.000028103124
0.019607843137	0.000024399139	0.000022365897
0.019230769231	0.000019403150	0.000017786233
0.018867924528	0.000015418731	0.000014133843
0.018518518519	0.000012243785	0.000011223472
0.018181818182	0.000009715939	0.000008906280
0.017857142857	0.000007704895	0.000007062822
0.017543859649	0.000006106208	0.000005597358
0.017241379310	0.000004836252	0.000004433233
0.016949152542	0.000003828143	0.000003509133
0.016666666667	0.000003028434	0.000002776063
0.016393442623	0.000002394452	0.000002194915
0.016129032258	0.000001892175	0.000001734494
0.015873015873	0.000001494480	0.000001369938
0.015625000000	0.000001179777	0.000001081462
0.015384615385	0.000000930889	0.000000853316
0.015151515152	0.000000734159	0.000000672980
0.014925373134	0.000000578739	0.000000530511
0.014705882353	0.000000456019	0.000000418017
0.014492753623	0.000000359166	0.000000329234
0.014285714286	0.000000282764	0.000000259196
0.014084507042	0.000000222523	0.000000203977
0.013888888889	0.000000175046	0.000000160465
0.013698630137	0.000000137646	0.000000126177
0.013513513514	0.000000108196	0.000000099180
0.013333333333	0.000000085007	0.000000077930
0.013157894737	0.000000066780	0.000000061211
0.012987012987	0.000000052447	0.000000048069
0.012820512821	0.000000041149	0.000000037730
0.012658227848	0.000000032297	0.000000029609
0.012500000000	0.000000025346	0.000000023222
0.012345679012	0.000000019855	0.000000018206
0.012195121951	0.000000015562	0.000000014278
0.012048192771	0.000000012206	0.000000011193
0.011904761905	0.000000009565	0.000000008769
0.011764705882	0.000000007490	0.000000006865
0.011627906977	0.000000005864	0.000000005377
0.011494252874	0.000000004592	0.000000004208
0.011363636364	0.000000003595	0.000000003289
0.011235955056	0.000000002811	0.000000002573
0.011111111111	0.000000002199	0.000000002023
0.010989010989	0.000000001721	0.000000001581
0.010869565217	0.000000001346	0.000000001235
0.010752688172	0.000000001051	0.000000000970
0.010638297872	0.000000000823	0.000000000743
0.010526315789	0.000000000639	0.000000000587
0.010416666667	0.000000000497	0.000000000465
0.010309278351	0.000000000395	0.000000000358
0.010204081633	0.000000000307	0.000000000284
0.010101010101	0.000000000235	0.000000000221
0.010000000000	0.000000000178	0.000000000160
