temperature	specific_heat_per_particle_grand_canonical	specific_heat_per_particle_canonical
1.000000000000	0.325810024817	0.325747858414
0.500000000000	0.597006085255	0.596863496943
0.333333333333	0.383152193526	0.382998673106
0.250000000000	0.290441977190	0.290290470585
0.200000000000	0.239134736250	0.238983481387
0.166666666667	0.205601390105	0.205449661470
0.142857142857	0.181524691484	0.181372303065
0.125000000000	0.163195111266	0.163042149525
0.111111111111	0.148675552778	0.148522345273
0.100000000000	0.136844051186	0.136691178473
0.090909090909	0.127002300691	0.126850567269
0.083333333333	0.118691447999	0.118541797158
0.076923076923	0.111595899403	0.111449296270
0.071428571429	0.105489227744	0.105346543828
0.066666666667	0.100202248701	0.100064171965
0.062500000000	0.095603629181	0.095470609565
0.058823529412	0.091587909821	0.091460138993
0.055555555556	0.088068022739	0.087945441146
0.052631578947	0.084970562228	0.084852884645
0.050000000000	0.082232743392	0.082119494903
0.047619047619	0.079800392261	0.079690948444
0.045454545455	0.077626563281	0.077520190257
0.043478260870	0.075670537314	0.075566428871
0.041666666667	0.073897051043	0.073794361447
0.040000000000	0.072275669205	0.072173541091
0.038461538462	0.070780247966	0.070677835250
0.037037037037	0.069388460072	0.069284946199
0.035714285714	0.068081365543	0.067975977558
0.034482758621	0.066843019245	0.066735038191
0.033333333333	0.065660110859	0.065548878935
0.032258064516	0.064521634893	0.064406560112
0.031250000000	0.063418589421	0.063299148034
0.030303030303	0.062343702561	0.062219439682
0.029411764706	0.061291185711	0.061161714543
0.028571428571	0.060256512417	0.060121512434
0.027777777778	0.059236221604	0.059095435831
0.027027027027	0.058227743674	0.058080975280
0.026315789474	0.057229247873	0.057076356443
0.025641025641	0.056239509290	0.056080406711
0.025000000000	0.055257793672	0.055092439874
0.024390243902	0.054283758438	0.054112157052
0.023809523810	0.053317368185	0.053139562255
0.023255813953	0.052358823068	0.052174890774
0.022727272727	0.051408498586	0.051218549088
0.022222222222	0.050466895379	0.050271064972
0.021739130435	0.049534597711	0.049333045962
0.021276595745	0.048612239524	0.048405145768
0.020833333333	0.047700476982	0.047488037070
0.020408163265	0.046799966566	0.046582389648
0.020000000000	0.045911347894	0.045688853654
0.019607843137	0.045035230531	0.044808046640
0.019230769231	0.044172184147	0.043940543799
0.018867924528	0.043322731458	0.043086871326
0.018518518519	0.042487343452	0.042247501647
0.018181818182	0.041666436536	0.041422850955
0.017857142857	0.040860371174	0.040613278161
0.017543859649	0.040069451770	0.039819084509
0.017241379310	0.039293927502	0.039040514964
0.016949152542	0.038533993911	0.038277760003
0.016666666667	0.037789795066	0.037530957665
0.016393442623	0.037061426129	0.036800196347
0.016129032258	0.036348936228	0.036085517985
0.015873015873	0.035652331482	0.035386921005
0.015625000000	0.034971578188	0.034704363585
0.015384615385	0.034306605994	0.034037767068
0.015151515152	0.033657311080	0.033387019235
0.014925373134	0.033023559275	0.032751977292
0.014705882353	0.032405189067	0.032132471143
0.014492753623	0.031802014552	0.031528306304
0.014285714286	0.031213828178	0.030939266717
0.014084507042	0.030640403384	0.030365117535
0.013888888889	0.030081497092	0.029805607472
0.013698630137	0.029536852021	0.029260471355
0.013513513514	0.029006198854	0.028729431952
0.013333333333	0.028489258244	0.028212202367
0.013157894737	0.027985742681	0.027708488042
0.012987012987	0.027495358187	0.027217987929
0.012820512821	0.027017805877	0.026740396380
0.012658227848	0.026552783387	0.026275404757
0.012500000000	0.026099986161	0.025822702253
0.012345679012	0.025659108638	0.025381977636
0.012195121951	0.025229845288	0.024952919832
0.012048192771	0.024811891564	0.024535218992
0.011904761905	0.024404944730	0.024128567634
0.011764705882	0.024008704616	0.023732660855
0.011627906977	0.023622874294	0.023347197349
0.011494252874	0.023247160619	0.022971879922
0.011363636364	0.022881274758	0.022606415906
0.011235955056	0.022524932608	0.022250517665
0.011111111111	0.022177855151	0.021903902871
0.010989010989	0.021839768808	0.021566294810
0.010869565217	0.021510405666	0.021237422812
0.010752688172	0.021189503672	0.020917022156
0.010638297872	0.020876806827	0.020604834293
0.010526315789	0.020572065307	0.020300607335
0.010416666667	0.020275035569	0.020004095541
0.010309278351	0.019985480356	0.019715059753
0.010204081633	0.019703168771	0.019433267609
0.010101010101	0.019427876301	0.019158492905
0.010000000000	0.019144650176	0.018875876160
