beta	temperature	nsites	canonical_n	mu_grand_canonical	avg_n_grand_canonical	energy_per_particle_grand_canonical	energy_per_particle_canonical	kappa_grand_canonical	kappa_canonical	entropy_per_particle_grand_canonical	entropy_per_particle_canonical
1.000000	1.000000000000	5041	2521	0.000675372511	2521.000000000000	-1.260378943205	-1.260500118346	0.146862161864	0.146877579089	0.899300438207	0.897504326828
2.000000	0.500000000000	5041	2521	0.000542317931	2521.000000000000	-1.497909716270	-1.497981984671	0.182893942962	0.182916884404	0.573561179152	0.571835661881
3.000000	0.333333333333	5041	2521	0.000488532917	2521.000000000000	-1.558881985832	-1.558931866817	0.203029639257	0.203060884046	0.426487725120	0.424816801285
4.000000	0.250000000000	5041	2521	0.000456224349	2521.000000000000	-1.583054648164	-1.583092800916	0.217407638681	0.217446720281	0.343427665916	0.341797258161
5.000000	0.200000000000	5041	2521	0.000433873085	2521.000000000000	-1.595187232981	-1.595218175640	0.228607531150	0.228654106777	0.289438337146	0.287840118846
6.000000	0.166666666667	5041	2521	0.000417134157	2521.000000000000	-1.602185427064	-1.602211479427	0.237781176682	0.237834992501	0.251236391948	0.249664927808
7.000000	0.142857142857	5041	2521	0.000403937706	2521.000000000000	-1.606609532431	-1.606632045722	0.245549362095	0.245610205165	0.222634465238	0.221085917554
8.000000	0.125000000000	5041	2521	0.000393154132	2521.000000000000	-1.609594598145	-1.609614430573	0.252284367208	0.252351998036	0.200337268519	0.198808769550
9.000000	0.111111111111	5041	2521	0.000384109473	2521.000000000000	-1.611709379658	-1.611727112894	0.258224916173	0.258298959104	0.182418531264	0.180907835073
10.000000	0.100000000000	5041	2521	0.000376377444	2521.000000000000	-1.613265599449	-1.613281648975	0.263529691463	0.263609494509	0.167671981470	0.166177250981
11.000000	0.090909090909	5041	2521	0.000369678409	2521.000000000000	-1.614446260682	-1.614460936464	0.268305165601	0.268389677258	0.155300831121	0.153820502454
12.000000	0.083333333333	5041	2521	0.000363824753	2521.000000000000	-1.615364811030	-1.615378352566	0.272621975029	0.272709672128	0.144755821804	0.143288519319
13.000000	0.076923076923	5041	2521	0.000358688427	2521.000000000000	-1.616094753015	-1.616107350313	0.276525843515	0.276614732756	0.135644921523	0.134189407849
14.000000	0.071428571429	5041	2521	0.000354180306	2521.000000000000	-1.616685472562	-1.616697279149	0.280045551837	0.280133225733	0.127680201003	0.126235350404
15.000000	0.066666666667	5041	2521	0.000350236525	2521.000000000000	-1.617171173706	-1.617182315046	0.283198963460	0.283282702911	0.120645151578	0.119209937616
16.000000	0.062500000000	5041	2521	0.000346809346	2521.000000000000	-1.617576159217	-1.617586738455	0.285997548019	0.286074439071	0.114373784050	0.112947274873
17.000000	0.058823529412	5041	2521	0.000343861110	2521.000000000000	-1.617918077059	-1.617928179183	0.288449664420	0.288516725835	0.108736793134	0.107318149931
18.000000	0.055555555556	5041	2521	0.000341360312	2521.000000000000	-1.618209985582	-1.618219680594	0.290562821879	0.290617110663	0.103632110776	0.102220586765
