level_index	eigenvalue
1	-3.857406601470
2	-3.643565343237
3	-3.643565343237
4	-3.382694590200
5	-3.360392195238
6	-3.281354738392
7	-3.052743060658
8	-3.052743060658
9	-2.874849090100
10	-2.874849090100
11	-2.705779141903
12	-2.684023500506
13	-2.442202712069
14	-2.441231719303
15	-2.360651188870
16	-2.311870273462
17	-2.311870273462
18	-1.994045652092
19	-1.994045652092
20	-1.959647189097
21	-1.842552887512
22	-1.841473885921
23	-1.841473885921
24	-1.602146675816
25	-1.506028129237
26	-1.490087648410
27	-1.490087648410
28	-1.403195620998
29	-1.274354397878
30	-1.259390376779
31	-1.180754581241
32	-1.129510558850
33	-1.129510558850
34	-0.938415982529
35	-0.938415982529
36	-0.930667487727
37	-0.757656220147
38	-0.697230262183
39	-0.675571863091
40	-0.675571863091
41	-0.640232013964
42	-0.640232013964
43	-0.572802738025
44	-0.528136593757
45	-0.495725016215
46	-0.417035526258
47	-0.358074326989
48	-0.358074326989
49	-0.239069762897
50	-0.239069762897
51	-0.000000000000
52	-0.000000000000
53	-0.000000000000
54	-0.000000000000
55	-0.000000000000
56	-0.000000000000
57	-0.000000000000
58	0.000000000000
59	0.000000000000
60	0.000000000000
61	0.000000000000
62	0.000000000000
63	0.000000000000
64	0.239069762897
65	0.239069762897
66	0.358074326989
67	0.358074326989
68	0.417035526258
69	0.495725016215
70	0.528136593757
71	0.572802738024
72	0.640232013964
73	0.640232013964
74	0.675571863091
75	0.675571863091
76	0.697230262183
77	0.757656220147
78	0.930667487727
79	0.938415982529
80	0.938415982529
81	1.129510558850
82	1.129510558850
83	1.180754581241
84	1.259390376779
85	1.274354397878
86	1.403195620998
87	1.490087648410
88	1.490087648410
89	1.506028129237
90	1.602146675816
91	1.841473885921
92	1.841473885921
93	1.842552887512
94	1.959647189097
95	1.994045652092
96	1.994045652092
97	2.311870273462
98	2.311870273462
99	2.360651188870
100	2.441231719303
101	2.442202712069
102	2.684023500506
103	2.705779141903
104	2.874849090100
105	2.874849090100
106	3.052743060658
107	3.052743060658
108	3.281354738392
109	3.360392195238
110	3.382694590200
111	3.643565343237
112	3.643565343237
113	3.857406601470
